"plot","old_plot","year","month","day","date","survey_date","start_time1","start_time1.1","end_time1","end_time1.1","type","duration","region","region_code","subregion","subregion_code","zone","cluster","cluster_size","survey_method","Tylercomment","quality1","quality2","quality1_date","quality2_date","prop_surveyed","Selection_Method","Sighting_code","species","group","final_nests","final_centroids","final_decision_comment","Count_Nests_found","Count_Probable_nest","Count_Pairs","Count_Male","Count_Female","Count_Unknown_sex","Incidentals.Off_Plot_Birds_Seen_Y.N","GIS_UTM_ZONE","UTM_SW_Easting","UTM_SW_Northing","UTM_NW_Easting","UTM_NW_Northing","UTM_NE_Easting","UTM_NE_Northing","UTM_SE_Easting","UTM_SE_Northing","plot_area","snow_cover","habitat","X1.Region","X2.Zone","X3.Plot","X4.Area","X5.Land","X6.Elev","X7.Hab","X8.Pgood","X9.Pfair","X10.Ppoor","X12.UniqueZone","X11.UniqueZone","number","plotID","camp"
"VIC-IntC","VIC-C",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","18882VI_C",NA,NA,"not applicable - final decision","",1,NA,"May 1, 2012","",NA,"field selected","0","REPH","Shorebirds",2,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518044,7805853,518044,7806252,518344,7806252,518344,7805850,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"VIC-IntC.2012","VIC"
"VIC-IntC","VIC-C",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","18882VI_C",NA,NA,"not applicable - final decision","",1,NA,"May 1, 2012","",NA,"field selected","0","SESA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518044,7805853,518044,7806252,518344,7806252,518344,7805850,0.12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"VIC-IntC.2012","VIC"
"VIC-IntD","VIC-D",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","18883VI_C",NA,NA,"not applicable - final decision","",2,NA,"May 1, 2012","",NA,"field selected","0","PESA","Shorebirds",2,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518545,7805589,518545,7805990,518847,7805989,518845,7805590,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"VIC-IntD.2012","VIC"
"VIC-IntD","VIC-D",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","18883VI_C",NA,NA,"not applicable - final decision","",2,NA,"May 1, 2012","",NA,"field selected","0","REPH","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518545,7805589,518545,7805990,518847,7805989,518845,7805590,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"VIC-IntD.2012","VIC"
"VIC-IntD","VIC-D",2012,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","South Archipelago","9","Victoria Island","9.5","18883VI_C",NA,NA,"not applicable - final decision","",2,NA,"May 1, 2012","",NA,"field selected","0","SESA","Shorebirds",2,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,518545,7805589,518545,7805990,518847,7805989,518845,7805590,0.12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"VIC-IntD.2012","VIC"
"WAL-Int23","23",2001,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30127_KENT_R8",NA,NA,"not applicable - final decision","",NA,1,"","September 30, 2019",NA,"GIS selected","0","PESA","Shorebirds",0,1.25,"EIB: Final decision was derived using the average for each species over the total number of visits for that plot following JR's instruction: For walker bay 2001, that would mean using only the XXXXTOT columns for each species, and use that average as the value for the 'centroids' and put a zero for 'nests'. ",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,619152.4149,7583479.826,619174.765,7583706.385,619281.5781,7583978.222,619503.765,7583988.682,0.16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,"WAL-Int23.2001","WAL"
"WAL-Int23","23",2001,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30127_KENT_R8",NA,NA,"not applicable - final decision","",NA,1,"","September 30, 2019",NA,"GIS selected","0","REPH","Shorebirds",0,0.25,"EIB: Final decision was derived using the average for each species over the total number of visits for that plot following JR's instruction: For walker bay 2001, that would mean using only the XXXXTOT columns for each species, and use that average as the value for the 'centroids' and put a zero for 'nests'. ",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,619152.4149,7583479.826,619174.765,7583706.385,619281.5781,7583978.222,619503.765,7583988.682,0.16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"WAL-Int23.2001","WAL"
"WAL-Int23","23",2001,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30127_KENT_R8",NA,NA,"not applicable - final decision","",NA,1,"","September 30, 2019",NA,"GIS selected","0","RNPH","Shorebirds",0,1.25,"EIB: Final decision was derived using the average for each species over the total number of visits for that plot following JR's instruction: For walker bay 2001, that would mean using only the XXXXTOT columns for each species, and use that average as the value for the 'centroids' and put a zero for 'nests'. ",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,619152.4149,7583479.826,619174.765,7583706.385,619281.5781,7583978.222,619503.765,7583988.682,0.16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,"WAL-Int23.2001","WAL"
"WAL-Int23","23",2001,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30127_KENT_R8",NA,NA,"not applicable - final decision","",NA,1,"","September 30, 2019",NA,"GIS selected","0","STSA","Shorebirds",0,0.25,"EIB: Final decision was derived using the average for each species over the total number of visits for that plot following JR's instruction: For walker bay 2001, that would mean using only the XXXXTOT columns for each species, and use that average as the value for the 'centroids' and put a zero for 'nests'. ",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,619152.4149,7583479.826,619174.765,7583706.385,619281.5781,7583978.222,619503.765,7583988.682,0.16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"WAL-Int23.2001","WAL"
"WAL-IntB","53i",2002,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30127_KENT_R8",NA,NA,"not applicable - final decision","",NA,3,"","September 30, 2019",NA,"field selected","0","SESA","Shorebirds",0,2,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,618823,7584995,618938,7585401,619197,7585398,619224,7585001,0.13,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"WAL-IntB.2002","WAL"
"WAL-IntD","55i",2002,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30128_KENT_R8",NA,NA,"not applicable - final decision","",NA,3,"","September 30, 2019",NA,"field selected","0","SEPL","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,620161,7584136,620170,7584587,620567,7584129,620563,7584129,0.18,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WAL-IntD.2002","WAL"
"WAL-IntD","55i",2002,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30128_KENT_R8",NA,NA,"not applicable - final decision","",NA,3,"","September 30, 2019",NA,"field selected","0","SESA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,620161,7584136,620170,7584587,620567,7584129,620563,7584129,0.18,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WAL-IntD.2002","WAL"
"WAL-IntD","55i",2002,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Queen Maud Gulf","8","Kent Peninsula","8.1","30128_KENT_R8",NA,NA,"not applicable - final decision","",NA,3,"","September 30, 2019",NA,"field selected","0","STSA","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",12,620161,7584136,620170,7584587,620567,7584129,620563,7584129,0.18,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WAL-IntD.2002","WAL"
"WBI-IntA","Int-1 (A)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_130009992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","AMGP","Shorebirds",0,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,397715.1583,7340623.302,398113.2365,7340585.046,398074.9807,7340186.968,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WBI-IntA.2004","WBI"
"WBI-IntA","Int-1 (A)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_130009992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","DUNL","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,397715.1583,7340623.302,398113.2365,7340585.046,398074.9807,7340186.968,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WBI-IntA.2004","WBI"
"WBI-IntA","Int-1 (A)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_130009992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",2,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,397715.1583,7340623.302,398113.2365,7340585.046,398074.9807,7340186.968,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"WBI-IntA.2004","WBI"
"WBI-IntB","Int-2 (B)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_128939992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","DUNL","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,397724.5702,7341097.473,398122.6484,7341059.216,398084.3913,7340661.138,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WBI-IntB.2004","WBI"
"WBI-IntB","Int-2 (B)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_128939992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",2,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,397724.5702,7341097.473,398122.6484,7341059.216,398084.3913,7340661.138,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"WBI-IntB.2004","WBI"
"WBI-IntC","Int-3 (C)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_130009992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","DUNL","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,398139.4411,7340136.58,398537.5182,7340098.325,398499.2638,7339700.248,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WBI-IntC.2004","WBI"
"WBI-IntC","Int-3 (C)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_130009992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",1,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,398139.4411,7340136.58,398537.5182,7340098.325,398499.2638,7339700.248,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"WBI-IntC.2004","WBI"
"WBI-IntD","Int-4 (D)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_128939992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","DUNL","Shorebirds",1,1,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,398317.1477,7340721.129,398715.2243,7340682.872,398676.9683,7340284.796,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"WBI-IntD.2004","WBI"
"WBI-IntD","Int-4 (D)",2004,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","INTENSIVE","","Eastern Foxe Basin","3","West Baffin","3.2","REG3_128939992_C3",NA,NA,"not applicable - final decision","",NA,3,"","May 30, 2019",NA,"GIS selected","0","WRSA","Shorebirds",2,0,"",NA,NA,NA,NA,NA,NA,"not applicable - final decision",19,398317.1477,7340721.129,398715.2243,7340682.872,398676.9683,7340284.796,NA,NA,0.16,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"WBI-IntD.2004","WBI"
